gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	neutrophil	paneth cell of colon	plasma cell	transit amplifying cell of colon
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC092B44A03	FZD4	0.0	0.0	0.0	0.001	0.035	0.0	0.0	0.0	0.0	0.023	0.0	0.026	0.0	0.0	0.0	0.091
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0DCBE8C69	FZD4	0.0	0.0	0.0	0.001	0.035	0.0	0.0	0.0	0.0	0.023	0.0	0.026	0.0	0.0	0.0	0.091
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC04AF69F59	FZD4	0.0	0.0	0.0	0.001	0.035	0.0	0.0	0.0	0.0	0.023	0.0	0.026	0.0	0.0	0.0	0.091
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0E149DD74	FZD4	0.0	0.0	0.0	0.001	0.035	0.0	0.0	0.0	0.0	0.023	0.0	0.026	0.0	0.0	0.0	0.091
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC09771D617	FZD4	0.0	0.0	0.0	0.001	0.035	0.0	0.0	0.0	0.0	0.023	0.0	0.026	0.0	0.0	0.0	0.091
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0B2882B83	FZD4	0.0	0.0	0.0	0.001	0.035	0.0	0.0	0.0	0.0	0.023	0.0	0.026	0.0	0.0	0.0	0.091
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0D9880D62	FZD4	0.0	0.0	0.0	0.001	0.035	0.0	0.0	0.0	0.0	0.023	0.0	0.026	0.0	0.0	0.0	0.091
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0F7419D8D	FZD4	0.0	0.0	0.0	0.001	0.035	0.0	0.0	0.0	0.0	0.023	0.0	0.026	0.0	0.0	0.0	0.091
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC081332276	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC012DB3194	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC08E2BBB8C	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC03346B36E	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0FBD05A5F	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0AA850318	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC00806A658	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0A1AC8874	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC027A59AFB	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC01FEEE70F	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC03754EC20	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC032AE5D59	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0B092EF65	FZD5	0.0	0.0	0.0	0.109	0.036	0.0	0.398	0.125	0.054	0.036	0.0	0.026	0.0	0.12	0.0	0.523
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC02A954FD8	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0991BCC7F	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0FD6A26C5	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC059A22B9E	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC081C6762E	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0ACB46CDE	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC03E162C20	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC033C6423D	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0DD562B41	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0D06695E4	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC07E1924FB	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC07F714A57	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0EDC637EC	FZD5	0.0	0.0	0.0	0.082	0.036	0.0	0.07	0.0	0.054	0.082	0.0	0.086	0.0	0.088	0.071	0.364
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC074781480	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08496F2AE	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0A070755C	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC02D16C89A	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08EAA7ADA	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC010EF74F3	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0C945DA9F	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC01D1E05E8	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0FE1FBFB5	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC04CBB7552	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0DFEAE26D	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC06EFA5CC2	FZD6	0.0	0.0	0.0	0.032	0.02	0.196	0.188	0.125	0.0	0.015	0.0	0.017	0.0	0.028	0.0	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0390D174C	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0342728D2	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0DC10FB9C	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0796645C7	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC08E139858	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC03671C9F6	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC068774A8A	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC039EE3D74	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC02D62FB5B	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC04FC6D5DC	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC01C485556	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC02CD488A4	FZD6	0.0	0.0	0.0	0.032	0.02	0.0	0.07	0.0	0.0	0.015	0.0	0.017	0.0	0.028	0.036	0.159
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC06419700D	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0F00C86AC	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0714EE585	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0B3337FB4	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0DE64F872	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC026062296	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0E5329148	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC052C897AB	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC09CB5E882	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC01F6AC0E2	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0CBE0F4A0	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC06078DB4B	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC02FD11A30	FZD7	0.0	0.0	0.0	0.041	0.062	0.0	0.091	0.0	0.0	0.036	0.0	0.026	0.0	0.025	0.0	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0B8DA0A10	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0AB470FD0	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0D837BE1B	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0F9BC4D34	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC063E27411	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC06C2EDE8B	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC07CD59D6A	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC006CB27E1	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC00FA2B152	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC059D7F9EE	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0F73E951B	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0B5A3F59F	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0C6A402E9	FZD7	0.0	0.0	0.0	0.041	0.099	0.0	0.07	0.0	0.0	0.056	0.0	0.069	0.0	0.025	0.036	0.045
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC04092E808	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC0B95D4E55	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC0E5131C5E	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC0CC357E07	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC02FACCE0B	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC090434118	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC08A288087	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC0D7F9CEEB	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC002829D48	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC02B89D65A	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC0F159BD5A	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP5	CPI-SC09DD54D04	FZD9	0.0	0.0	0.0	0.001	0.0	0.196	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC09FC5B2A7	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC01B29532D	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC0259C1693	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC0ECADFABF	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC05CCD8E17	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC01AAA545F	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC052B6F4F3	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC01FD57BC9	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC08CF56014	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC07F8A4C81	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC088BCE7ED	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC09206543A	FZD9	0.0	0.0	0.0	0.001	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
IGF1R	P08069	True	IGF1R_HUMAN	IGF1R_enhancerComGPC3	CPI-SC033AB13AE	IGF1R	0.0	0.0	0.0	0.003	0.11	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023
GPC3	P51654	True	GPC3_HUMAN	IGF1R_enhancerComGPC3	CPI-SC033AB13AE	GPC3	0.0	0.0	0.0	0.003	0.11	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023
IL1R1	P14778	True	IL1R1_HUMAN	IL1_receptor	CPI-SC0D5A18C2E	IL1R1	0.007	0.003	0.0	0.011	0.007	0.0	0.0	0.0	0.0	0.02	0.0	0.009	0.0	0.0	0.0	0.068
IL1R1	P14778	True	IL1R1_HUMAN	IL1_receptor	CPI-SC06CA2BDAB	IL1R1	0.007	0.003	0.0	0.011	0.007	0.0	0.0	0.0	0.0	0.02	0.0	0.009	0.0	0.0	0.0	0.068
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1_receptor	CPI-SC0D5A18C2E	IL1RAP	0.007	0.003	0.0	0.011	0.007	0.0	0.0	0.0	0.0	0.02	0.0	0.009	0.0	0.0	0.0	0.068
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1_receptor	CPI-SC06CA2BDAB	IL1RAP	0.007	0.003	0.0	0.011	0.007	0.0	0.0	0.0	0.0	0.02	0.0	0.009	0.0	0.0	0.0	0.068
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1_receptor_inhibitor	CPI-SC01BC018A0	IL1RAP	0.0	0.003	0.012	0.011	0.007	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.0	0.0	0.0	0.136
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1_receptor_inhibitor	CPI-SC0CEE7CCC6	IL1RAP	0.0	0.003	0.012	0.011	0.007	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.0	0.0	0.0	0.136
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL33_receptor	CPI-SC0A2B4E2CE	IL1RAP	0.0	0.003	0.008	0.001	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1R2	P27930	True	IL1R2_HUMAN	IL1_receptor_inhibitor	CPI-SC01BC018A0	IL1R2	0.0	0.003	0.012	0.011	0.007	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.0	0.0	0.0	0.136
IL1R2	P27930	True	IL1R2_HUMAN	IL1_receptor_inhibitor	CPI-SC0CEE7CCC6	IL1R2	0.0	0.003	0.012	0.011	0.007	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.0	0.0	0.0	0.136
